src,dst
244,5903
5310,5973
1434,4119
1849,548
2160,3303
104,24
5885,220
2484,3328
2469,5189
1597,3582
3475,3339
2563,5684
3546,3280
621,4591
5268,5271
2756,1657
830,623
4910,4340
179,2301
636,982
1771,138
4956,4174
864,3218
5629,4238
4975,1611
76,449
225,2274
824,3984
3828,872
451,1851
1788,2332
1432,426
3961,1510
655,3350
5392,1950
89,4374
3599,2468
5689,1311
2984,1545
4721,3475
62,2722
2828,115
1553,5043
589,2907
5658,4772
5234,3846
2787,4508
4277,5997
2774,2971
1337,4586
2983,4777
1142,631
2966,3101
3706,481
3338,1519
3062,554
2207,674
2694,781
4399,167
1618,4885
503,4533
231,715
5210,4486
2873,4641
5475,5037
1753,3247
1907,308
4262,661
4522,3719
1275,4867
1808,1470
1405,5233
2676,5810
4231,5990
4645,3917
4120,3016
3034,686
3856,5172
5159,331
3295,3513
1760,394
1931,3546
2919,60
3962,2715
2325,613
1861,3780
1272,3064
3088,4416
5680,4099
2176,911
1605,1385
5296,3679
1635,4143
2986,1911
214,924
543,2817
1696,3390
5667,5825
2158,5847
1926,4206
5270,2855
4059,5788
1693,894
4520,1660
5764,5100
825,4018
5909,2587
5488,2408
2506,3735
110,3968
26,1817
2581,474
3807,585
815,5148
4870,4006
618,4173
1055,5822
3012,3581
1322,1025
2927,1006
3269,3910
3675,4134
649,2391
5333,3401
2960,1323
3996,3010
1799,325
2634,4160
715,5304
557,3866
853,5292
1888,3135
3091,742
5441,2748
40,1900
3591,283
1993,1459
2568,1067
5896,3744
5716,298
4401,5659
252,5980
5722,5902
2654,3043
368,1695
3824,982
561,2629
3038,741
3057,5824
1835,1554
4363,5813
3313,1830
2563,1158
4787,1464
1856,898
3694,3044
225,2035
5156,1160
3668,257
5995,451
3678,515
1191,1361
5424,1698
5596,2140
2872,5249
2327,5084
4200,418
409,4270
3148,645
3546,5498
956,1159
817,5935
2156,3178
5903,4509
5120,5285
4329,4443
5316,2740
2821,1968
336,931
3770,1977
3184,986
2191,4746
2781,4593
3367,1629
2878,3702
3874,5160
4692,2071
4893,1899
2206,3345
4547,3108
34,5190
813,355
4806,3606
5272,5707
4907,2542
1368,4795
4167,4774
2897,2412
3190,219
2351,2729
1964,5245
484,673
3895,5003
1697,706
3430,335
4156,1098
3982,1941
3168,4912
153,2606
2464,4517
1833,5715
759,922
3725,5591
4583,1200
3456,2409
4512,742
118,1627
3668,1626
2561,3973
4039,2613
2373,1720
5271,4431
2595,1631
3959,3064
1692,4655
796,33
449,4808
3837,1197
4157,1886
1865,3623
670,3331
2833,1016
1609,2135
643,4748
4812,4086
3604,5768
4958,2398
1597,1604
4882,1863
217,3491
3683,2369
2866,3268
1057,2747
3812,377
2872,5459
5658,3539
1931,2737
2713,4566
3333,2323
5955,5949
4440,276
5579,4555
2039,1388
2115,5590
2457,5908
1618,1477
4657,3456
5557,2151
787,4103
4532,1512
388,4910
3345,224
1325,5000
1652,2044
1711,3101
603,903
3250,1228
1641,949
932,1885
5634,4832
1340,4706
4274,21
2136,5808
4865,943
4813,1084
3455,5770
4654,2721
3460,2255
3717,1104
1087,5957
1025,493
2929,3107
1665,366
4251,5768
1508,2594
1618,980
236,4257
969,4324
1824,1785
670,4088
1735,3285
2756,3011
2321,4213
654,5815
844,5107
3540,5771
1753,3565
1388,5761
417,2649
937,868
4617,559
97,1064
3890,4202
5426,1585
3134,3716
2894,2769
5739,4224
2398,20
3280,4833
1846,4291
4326,3780
3587,2095
97,755
3016,2131
2763,692
1335,1559
1109,3252
584,5993
3012,4516
225,1418
1597,2475
23,2933
2197,3439
1618,4124
2450,1983
670,2877
4143,1424
106,4807
98,76
5321,1465
3961,3368
2207,4495
956,4320
1453,964
1176,1558
1929,1494
2581,4091
2933,3427
2368,2715
2237,1018
746,3656
1390,376
2013,1009
407,3725
5526,1824
3134,3882
1332,129
3887,5332
3488,480
5345,3915
3814,3249
443,3147
1443,2252
4503,2994
4688,4002
3327,5253
5386,1918
3774,882
1271,3647
2685,3578
766,1597
1638,4433
1668,4127
918,1244
1317,2196
2039,3072
3022,709
4681,4737
4790,2798
3766,2069
1106,5027
947,4193
4988,1070
5682,514
5269,5884
467,2855
5648,3955
4198,267
3605,3007
4109,3506
2321,3517
439,4588
2056,1698
1320,1379
2817,1775
1875,5831
2240,1737
523,803
4277,3135
1300,4073
1728,1764
4231,3611
1697,5109
2894,613
4408,1803
4503,3491
5832,4235
2715,3018
1297,514
4084,5415
5858,4298
4203,1960
2129,3659
390,2553
69,4151
4020,993
3311,2290
1256,3486
5891,2191
4452,1016
4046,2368
5415,4874
519,3103
2968,4321
3999,4599
1846,1897
3206,4379
4319,3243
4884,1769
3027,892
5680,2753
2630,2081
94,5959
824,3401
2901,1453
3833,2167
2872,3207
390,4364
5387,5557
4693,2155
3545,3911
2934,77
4686,1109
5457,4677
1568,5543
1219,4262
927,4482
1378,3618
344,626
1038,5662
3711,2650
5543,3328
5095,2304
735,2976
4618,354
202,4209
4568,964
1456,1844
1939,2393
1212,3069
2188,3635
1668,722
4832,1091
2581,3656
144,5684
789,5340
2341,2381
2805,4046
676,1522
4252,2061
5943,1185
5392,526
3148,5508
5553,2469
5095,3461
523,4591
5661,664
3040,4237
2194,4974
3899,2587
1107,2889
1399,5838
5781,4736
296,5444
728,4892
5972,2498
4570,1352
3114,2407
972,1907
5469,2078
5845,2309
4116,2758
2029,782
5975,1515
4686,2830
1470,3959
4686,5316
2934,1033
3385,3413
4455,877
3646,1887
2318,5892
372,2522
1759,985
5717,170
4343,1349
5717,5781
466,1438
1969,2508
1888,3715
514,2985
3103,13
3575,953
5662,3909
2653,4336
2305,2707
5534,3030
191,2221
4934,754
5615,450
2397,5514
3519,1122
850,254
4535,5401
4576,4246
2206,4637
3770,376
2303,2145
5561,1106
5555,2524
3503,250
4086,1561
5540,1654
2580,2393
3664,4856
2947,927
2663,4402
73,2131
2649,5294
156,5228
2207,5270
124,2324
1682,1633
3310,2490
4926,3389
2623,3466
3840,70
3150,3141
5858,4942
4471,5634
562,5643
2680,4863
5312,5136
555,3865
4915,3918
4044,1447
3497,4990
1304,1869
5038,5313
2502,4050
3597,2692
5994,3958
2516,1876
4278,1652
166,2360
2859,3543
3687,954
5811,1763
3325,1989
848,1659
3034,2824
5388,1226
2543,586
4839,2156
5177,5959
1633,30
215,644
4724,3020
687,5360
4034,5175
1951,2492
4260,2896
1094,2535
5843,958
290,566
4640,551
108,5323
4337,5058
429,2805
4009,1525
2696,2407
556,1981
2746,401
3217,3519
5247,3182
360,3828
481,2407
4025,3129
2224,5857
3876,1993
4407,2568
1799,4833
4962,4873
1334,1955
3114,1954
4814,89
4512,4979
1037,5715
964,1026
2375,5186
4243,1968
829,3516
2605,2108
5645,4308
3108,725
2240,3974
5776,1891
5467,5574
1050,2919
4100,2740
649,829
3826,368
4203,2813
5482,1596
2312,1092
865,4731
733,4771
2813,3658
1919,1126
4345,2906
4713,2908
4320,1523
4956,3267
831,4944
2793,4270
2732,4395
3996,4396
4244,1917
3872,1992
5810,3683
2148,2745
2547,1644
2816,130
1456,2809
2135,3587
5345,4643
4086,3466
2117,285
619,1433
5636,3059
5081,691
3951,1411
1437,4132
862,1211
5149,4143
5505,2580
3925,3232
587,5048
3562,2403
3153,5565
398,4874
5496,1370
5515,1426
5773,2288
1179,3423
2060,3808
1116,1548
3695,5417
3744,1444
2493,4782
3026,1347
2414,5952
5640,5638
1936,3908
1610,2223
4918,1218
3034,3153
3800,4532
5654,1901
2943,1858
4547,3406
1834,2557
5855,4805
4020,5682
500,5346
315,1957
1967,4131
2947,1722
835,196
2765,1270
1492,1074
3304,3359
4121,1719
2762,394
0,2032
3273,5558
2029,2239
5249,4499
4928,4107
3903,4817
5732,1851
500,30
393,2235
2680,3715
1367,4834
828,5020
2721,4518
2476,3729
2114,5149
3770,341
4041,2608
5965,3331
3125,1589
3171,465
5424,1051
5024,5814
2565,5173
3217,2027
277,3625
3568,5186
2363,857
5294,4571
4291,868
968,4892
4039,862
4507,4038
4719,4623
5602,4225
5640,4567
1931,288
1846,962
3221,4581
5232,311
4818,2074
844,5042
1146,5091
1914,702
1358,2923
3386,3470
1369,5601
5917,5249
3772,5056
4245,4383
3199,3771
3116,5467
566,4391
3051,3367
4747,3908
3988,1269
4539,4850
4542,3874
1155,5533
1025,5944
5992,2588
4403,4430
5040,4597
1445,5673
606,609
233,1001
807,2245
3546,588
3167,2146
4320,166
2936,3190
4331,1411
2815,1396
1512,1497
1085,20
3717,2735
2502,387
4528,5035
2489,5884
1469,3913
2543,1824
4934,3836
1200,5354
5025,811
3742,3876
1785,6
969,909
3293,1218
156,818
991,4944
5949,2523
3985,1658
2564,1775
2609,5316
680,2686
3163,3979
4517,271
4104,320
1117,1428
972,4402
1831,1458
4422,712
534,133
3298,106
3296,398
4694,3341
2164,1664
31,4144
1989,2957
2468,5677
16,424
5439,15
2294,1986
2028,4851
2529,2963
4025,1831
2627,4486
3882,4038
1769,5657
5388,5455
3483,3505
3982,1125
5064,4840
4590,1795
650,3064
1803,1091
5447,1132
3546,5608
813,1473
4981,3315
1586,1619
3619,3786
2228,3944
708,3347
680,5318
2839,2678
4982,2982
1590,843
3309,1582
773,1555
527,370
3190,758
4982,4174
2586,5151
5746,2481
5852,5127
5971,4111
3546,3065
3886,2940
2926,1256
976,4594
4223,3518
4068,4408
2225,1754
5811,3164
3820,2727
4162,2003
989,186
3010,5774
2787,5704
5384,4594
2839,586
4498,542
2929,3222
3157,4876
4093,194
1476,5692
586,2583
3453,5307
3998,3517
1583,2964
3367,2836
3946,2003
22,3718
2511,2288
4252,4621
2745,1426
306,931
615,4389
2039,910
759,3060
4542,3023
4358,859
3412,2055
4264,1376
3168,5366
1056,4652
961,5649
4317,4731
2424,3802
1810,2757
1978,4934
477,5025
166,4915
5585,5933
1358,5906
5288,3824
5005,3347
83,4995
1941,4246
840,1751
2947,1573
3430,1904
1124,900
3889,5775
0,1103
3378,1167
1648,4484
467,1438
5630,5983
3109,3685
3904,5793
3486,4138
4740,1582
2271,3560
685,900
346,5564
4306,2949
4420,551
2111,3489
5579,4191
672,3173
2698,582
1629,1043
4240,3549
5871,5418
4512,3710
4156,4610
4568,782
3492,5422
3176,4845
5965,5048
3782,2013
879,2328
91,4147
2770,5552
5696,5042
1111,2968
5105,3215
5415,664
970,5936
5885,4461
352,303
1349,3085
2002,891
4375,2562
2320,2547
2596,5274
1337,4994
1142,2182
2966,4291
2445,4707
4887,337
2476,3977
2501,3753
3929,5993
460,476
5640,897
527,2165
2021,4572
3300,1374
1503,2748
518,4706
5881,3513
1390,4363
126,4194
1524,4322
2221,4154
4446,5877
1762,1098
4318,2990
4231,3452
3962,3047
2505,1334
426,5376
3346,159
5652,782
9,2433
5672,1765
886,807
1082,2214
4550,1172
5579,1448
3305,3761
3908,1738
5366,2457
147,3130
1805,5968
5938,4823
5834,5135
2766,3321
5597,2165
5640,3120
4547,3998
4474,3324
3677,689
1702,4909
4155,69
3212,5510
3899,1962
244,1206
5575,3618
3038,335
5885,5128
2649,241
5883,103
2241,4624
484,4531
4373,794
815,4431
1071,818
3678,4538
1241,3607
682,4669
1752,2235
2164,3404
5187,1174
1066,5131
4591,137
4796,2087
4584,2905
2473,479
2516,4753
523,4296
4044,3069
2876,4648
3255,4104
2871,3460
1853,5275
2329,2276
5938,2425
4727,3459
2304,2243
2355,3419
3180,1469
3116,868
2939,362
2510,3232
2815,5455
3554,2938
3480,2588
1726,88
1175,836
4393,3446
790,3865
2872,133
4101,2910
1337,944
2914,5773
2043,1734
105,559
1142,4978
2557,5443
4899,1649
5378,1277
2762,864
1241,46
3652,2423
5377,4498
3396,1429
3246,5237
3780,5325
5210,5856
5896,5702
5170,3446
5026,3276
2462,4500
851,1460
3411,4907
4094,1340
5811,3566
5610,3309
2873,5538
1648,661
4670,1577
5858,4152
1038,3422
1276,5934
5779,2159
2747,871
5328,1937
4905,3854
317,1503
90,5539
2563,4093
1199,4362
2366,3235
1584,1568
829,4074
3040,470
1085,3615
5903,4065
154,2077
4763,1747
5855,1364
2303,1878
5547,5321
5933,3786
2695,4993
3851,5223
3834,3815
2779,4217
238,1800
4334,2290
5554,2782
2670,5605
5901,4555
2921,4822
2926,3174
3009,1016
2736,4976
1101,1090
3998,5083
3316,2003
462,3236
1407,25
914,5712
2649,3901
3177,5871
668,2789
3367,4232
5628,2770
5179,5215
4648,3839
3320,1890
5240,3279
1328,2949
1668,444
252,1253
4467,3620
3739,5952
1656,3589
3113,2678
4105,1921
179,1524
1892,1019
77,5748
589,3290
176,219
165,4227
3937,445
4869,5112
5393,5501
1524,5566
5773,24
799,2342
73,3166
3759,2095
4200,2036
4137,138
3255,1304
4385,1354
1589,2589
3589,3935
751,4774
4077,2029
5482,513
2595,1678
5,1866
401,3557
3887,3348
131,3107
2437,1298
759,1642
4311,1771
1992,1656
1535,5155
215,2365
612,5848
947,3481
1930,1031
2598,519
4952,3144
4996,5259
2713,392
2747,2242
5438,2368
3770,2623
4180,4811
3529,668
1050,5351
200,666
5234,3219
5827,5649
2045,4641
2028,250
4693,2091
1917,2299
3575,1287
5564,341
5981,5956
330,5775
5577,3562
848,3565
5653,43
1024,2555
1227,1523
456,980
905,477
5943,5127
4851,3211
3038,3264
2787,460
5757,863
360,5910
195,5865
3832,189
2421,3666
1609,4454
1332,4416
1174,2136
1155,1049
2416,2931
3521,292
525,2129
2911,2876
4215,3954
512,4357
1596,746
4795,128
3133,400
311,3947
5638,2077
1231,1087
5522,3784
2224,4261
4484,4012
5003,4222
515,888
2320,3692
430,3571
5973,2824
733,2573
446,2920
4807,1941
415,4588
2507,2348
4634,517
4157,4379
3591,1370
4782,197
4617,4511
277,1738
594,2494
816,1082
1602,6
3378,3470
5977,336
2041,4710
3183,5885
2126,1957
1728,1935
243,504
2901,872
2805,5159
4155,5832
5869,4426
5685,3666
3188,254
2095,1921
166,1576
4137,5335
3294,2184
3178,384
3040,4433
3157,741
1206,1416
1906,1437
2172,5804
3967,1926
1800,5534
2158,5826
3460,2272
2707,265
3073,1175
1275,3592
5379,4650
1360,2454
4190,935
4852,82
3190,5908
3889,2874
4199,1152
2587,1616
9,1137
5788,5253
3240,3613
3865,3037
4909,887
2831,1569
4830,87
243,2635
2291,1385
4673,724
2156,5061
2094,1325
2204,893
2759,358
1931,1819
2664,2207
2876,2587
3009,1664
1740,1576
5948,4167
2603,3476
3337,3437
5534,3588
4924,243
2069,2526
760,5690
148,5592
165,2604
5159,4758
5843,4395
5638,4149
3296,5375
818,4013
5533,2079
535,146
2831,2857
3944,365
4103,2810
4981,1053
3675,5022
621,2766
3830,4728
3730,1419
2359,4070
2375,162
5234,4735
103,2076
5150,2796
1160,2144
931,4909
1807,1832
5853,3539
2022,5254
1757,4345
1102,3255
4170,341
4981,4103
2063,4428
2810,3423
5716,4185
3243,3964
848,3890
4523,3111
1536,297
3680,453
647,4102
2663,3120
4149,516
5598,5799
4407,5504
5372,2978
3909,5565
3517,1326
5138,108
1421,2303
3161,2623
2620,5560
1924,588
4882,2302
4683,3842
2537,5479
1335,1440
3693,5373
309,4778
5147,753
4789,3163
4683,599
62,783
2314,4902
2565,1985
4992,4107
5466,344
3681,2966
680,3644
376,1406
5290,3991
4207,1102
754,5377
4528,1636
5317,691
376,2626
4512,5602
3166,2454
4056,2048
5037,5418
5377,5541
5302,5829
1961,1188
1151,1098
4969,4641
2029,4525
3605,642
3691,3367
1601,3114
1082,4863
4111,2536
500,3663
296,4700
82,470
3148,1345
4965,1005
3812,4465
843,4076
692,3715
3483,4586
440,44
2620,816
202,1
1055,3560
111,5004
2015,2169
1578,2953
3606,3081
1558,2854
330,1218
2547,2505
2042,2247
4907,5320
4695,1745
3198,4303
3063,5723
5657,4114
1018,3698
945,1027
663,363
3554,368
5391,3498
2078,454
815,5199
1851,5671
1706,3679
3057,450
9,1835
4150,2027
1579,973
4512,1947
2320,4498
1377,23
5030,2715
284,4892
5839,725
939,3802
5483,1991
2917,3585
5989,4717
3359,4529
2626,3960
93,461
4212,335
4344,860
3675,3521
1605,1749
854,3939
3094,4358
1495,2199
5552,722
449,1032
2729,180
3225,3773
3055,4030
3482,5335
757,3071
5580,2247
2425,1180
2034,3026
4258,3113
1741,3740
4825,2120
1357,1167
4772,1510
1260,2596
4539,829
1771,3492
1360,4526
3591,3787
371,733
3868,367
3764,394
3226,228
72,326
1536,2581
4627,5497
178,3550
3007,2963
4795,4849
1596,2562
1052,1813
5601,4590
2940,3813
2919,718
5839,1363
4487,3965
3857,4168
1843,2621
3924,5190
4166,5840
4424,1968
368,5633
4016,2174
3681,5401
4677,4715
3114,5618
4562,2422
3411,4495
3393,1715
3312,4994
5674,1708
3026,5056
4908,1033
4843,5431
668,1485
1500,615
1653,1139
4868,1445
4851,5776
5452,4027
2938,1034
5063,1710
3397,3871
3142,5045
1726,4878
563,5302
1618,2905
2298,2988
2963,1551
815,5731
5891,5512
2847,1226
5128,2761
151,3048
951,4438
4521,1340
2109,4255
754,3180
4628,3964
5972,5025
1308,5758
1602,2291
1800,1321
2511,2750
3985,4250
534,195
2631,2937
2806,5423
2919,4851
2816,1184
324,382
5350,23
848,1553
4952,1860
3182,4402
4595,4954
1405,2248
2286,3248
1867,5948
2215,4013
3038,155
1493,2845
5356,3075
5784,2085
1627,1554
1062,2146
5484,4075
480,4157
3826,1615
3519,5211
2609,5186
3732,4077
3833,3253
1728,777
5146,3258
3510,3045
1705,5049
4720,5532
4615,2022
3707,3115
4259,374
2402,3182
2117,5602
3153,219
4716,2594
5801,5683
2876,4963
2836,2700
4903,576
4124,2693
429,1737
819,1817
732,2014
3554,1427
2095,2421
9,4539
317,2653
4589,865
2348,2245
3300,1716
2586,1425
3623,1538
2451,2428
109,5141
4403,2185
5594,1796
1744,688
3808,818
1685,4046
2749,4540
4485,474
2828,3927
193,5770
3619,3016
5710,3289
3168,1277
2015,2654
3826,5407
537,1278
754,1896
3778,332
4517,4135
5223,3271
4900,2356
4446,2025
2813,5757
852,2148
3301,643
1376,834
1244,4870
4567,5838
1468,5470
2700,3194
3246,2340
178,3347
5331,5809
84,75
5737,2792
5667,5364
3830,4841
5547,3089
2522,5510
1470,4680
394,1359
2060,1419
3548,4677
971,833
1848,2200
5500,2869
4984,1313
2882,4773
5288,3380
3250,1411
2153,5931
5562,336
5916,1573
5238,2968
4520,5138
4888,5159
4371,5375
2619,4898
5564,3636
3941,2753
4466,2933
5961,4950
5839,329
2590,1087
669,4483
3664,5406
4683,2023
5658,5063
3545,4367
4986,724
410,648
4652,2383
392,3460
1797,518
163,4110
2746,1029
994,3048
3101,3103
3674,5969
5747,5910
1291,2431
1731,1181
2245,1399
5719,3653
3573,2253
2645,3494
2117,267
4422,4306
3588,1854
5510,2326
2944,4371
419,1912
590,4898
3644,4340
5249,4024
2035,4804
3471,5543
4501,2468
4539,1250
711,5833
634,4227
4949,611
246,1671
4512,5928
5055,1659
2811,62
4574,2026
2111,5203
4455,3031
1803,5944
4891,1090
5033,4812
3386,4783
5268,3774
2931,4428
4938,4041
3631,3786
3074,4734
3101,943
1325,3204
3391,5809
5033,1612
4635,2997
3908,3519
3544,655
5388,5123
1470,1698
1731,3066
735,3169
2407,4727
2581,3325
787,5568
4423,4440
5002,1959
5217,5037
4282,2357
4337,162
1350,159
5248,5619
3798,2337
5776,5762
1570,400
2003,5737
5661,5009
160,4157
3887,5338
2343,2151
806,3737
4474,1141
1442,829
3504,3972
3329,5897
823,5870
1799,3516
3034,2891
5692,3412
1454,117
2069,3545
4146,1768
3009,4076
4050,5695
1800,1398
5960,5176
5679,5534
4981,4337
4832,5822
4329,2588
4695,2926
3675,955
3189,454
5835,3651
4320,4929
1610,5218
1194,1953
4317,2355
1597,3726
566,1083
3891,5703
1340,4089
3066,916
859,4448
2068,208
5627,2852
1724,2033
2043,865
144,359
379,2971
5777,3359
2763,931
5685,4069
3585,5793
855,3810
2697,4624
951,2326
3224,1607
5550,3765
1781,4884
2765,5504
5552,805
2411,947
5625,457
166,2982
1249,4883
1217,1868
3015,344
1694,996
5626,4352
2393,82
912,4286
680,5155
1931,4315
3114,3022
1375,3424
3612,2104
2035,605
4744,1689
2487,5644
5275,5988
5240,1443
2423,197
4059,2755
5215,776
95,3753
2309,3441
3908,3551
4873,277
3137,4571
5849,1287
2035,5272
3346,2907
2707,5051
2728,422
4264,2051
72,1605
4053,2448
2522,1392
2843,3167
4170,3478
2746,2525
1705,5930
3990,387
3072,235
1522,1188
4673,4824
3309,2981
3887,5084
2746,1684
5810,4282
2845,4213
2175,2443
1353,5811
2390,974
634,351
3101,1613
3220,2596
1627,4719
3094,1775
2559,2557
3286,5547
1357,4342
985,2214
671,3972
1777,2422
3358,2125
2128,2412
1434,5211
2784,756
3657,170
3977,5739
4541,5649
3962,2758
94,5332
5604,4266
4591,1115
4689,4049
1212,960
163,1615
1786,926
5500,5615
5849,2433
2153,1122
2748,5291
4306,5014
2316,1018
5810,2134
1627,2711
1962,2720
4264,2531
5164,3113
3716,2782
5849,5470
3873,21
3977,2384
2947,1202
830,2239
5219,1924
350,2671
2341,480
4117,2147
4503,550
5105,5421
4634,5694
5683,503
5076,1459
3741,1977
771,252
2493,3089
332,155
5173,3800
3461,4940
4819,1246
792,2967
506,58
4848,108
2294,5182
2940,1496
1094,1608
1649,320
844,589
5157,137
4181,435
5621,3826
3820,4688
3721,557
562,2990
2708,1740
5843,4297
1648,1033
5926,835
5849,2404
4518,2218
1063,5374
3489,2961
2274,3662
1996,1510
3826,3206
1351,1496
5640,3066
2399,2930
1130,598
4168,1922
1029,3815
4119,3489
1744,3891
4398,538
2252,2952
110,5267
5823,1434
4656,3952
1470,2103
4295,2232
895,590
3402,5075
4942,623
2641,2454
2476,5288
4751,4208
5975,5070
2406,2029
848,887
2559,3925
2891,1027
3519,1869
332,3107
2787,5449
3168,1782
754,1347
4889,3017
429,4400
3083,4742
4693,4626
182,5683
5554,3105
2871,182
1214,1132
3643,2682
445,1513
4740,2416
291,607
3972,2348
1827,2558
4277,981
1124,5632
1372,1369
5682,1502
1246,5892
2697,125
4788,2019
2216,4665
5808,4283
4863,968
1978,157
5674,2841
1228,3582
1856,5925
3652,2652
4148,3955
5763,5072
5231,857
1376,3680
4339,2182
5901,3317
3496,3880
2661,2203
4273,4408
3654,3827
4717,2535
4790,172
291,1867
2897,1886
1911,554
277,569
3770,5892
4693,261
566,3135
3469,3270
3240,853
2476,2549
5849,5720
825,239
5797,2384
4639,1490
3552,2420
2057,1072
4263,3010
3135,3221
3521,4043
4252,4869
1098,3411
1186,2072
3067,2162
3187,4026
5318,5439
432,597
5167,5211
1332,4810
1369,5283
1121,3076
4622,1693
2457,898
4512,3760
5505,1720
4666,5698
5098,235
3228,1031
5101,2755
2942,4932
354,4925
4340,2023
4039,1143
109,5503
376,3864
653,2516
3184,5352
4630,3156
4175,5998
2510,2468
5527,953
2396,2189
5885,3407
5063,5412
4620,4615
208,1740
491,2891
5294,338
2882,29
1358,5120
4498,852
211,1030
1689,963
5512,2596
443,436
4001,4607
5955,4938
3324,3036
1434,3502
4420,5914
2876,5555
3955,1956
4337,869
2731,1561
4277,4478
238,2565
1685,4791
2496,2262
884,3516
5676,4663
1813,3637
2219,5649
2156,444
4311,4499
1951,1586
5009,2478
2129,2072
3857,5189
2667,4833
3192,227
2306,4454
2227,5048
3684,1737
3657,868
4719,5661
3684,619
4084,5287
1597,2216
5644,4692
4891,4968
603,3453
567,4217
562,4721
3936,1515
2934,5793
359,1289
3599,2406
3694,2785
1892,5289
4370,4353
3591,4676
2830,3025
1066,4597
268,4780
5927,2503
3811,1604
1577,1875
885,4276
611,3125
2496,647
5915,2884
2515,1963
995,2575
4715,717
5101,2753
3823,2911
1852,3103
2215,1049
4629,1975
5512,923
3019,854
2963,3055
3294,942
1050,4210
3717,5688
969,3234
3812,4993
4910,2537
1668,2464
1627,1553
2739,3066
3329,2265
3453,547
174,5795
179,3768
5240,91
5693,4121
926,3969
3329,3975
5005,4848
2908,5327
1432,5206
3636,5657
1747,3850
4867,3262
2663,1178
4120,3598
1065,3884
1431,5670
637,5079
635,556
45,5054
5392,1501
4932,3117
5268,3131
5394,1659
3529,5803
2976,491
5039,83
3296,3842
231,2242
999,1106
4422,1900
4784,3379
1235,5687
1627,4244
4781,732
5881,1361
4921,1326
2308,1117
1450,5821
918,2124
1503,1747
376,4316
3118,4545
2213,280
1642,976
283,4778
2464,2644
3962,328
3557,2274
852,1622
3807,3464
90,2556
31,4479
5604,3954
2386,4177
5229,1963
5232,3120
2939,1530
47,1846
2265,1042
5673,1568
4406,3949
810,1780
1836,470
3672,970
345,115
5709,3471
3292,1503
5573,3415
1252,301
5604,4310
3358,5580
4056,2441
4639,3007
76,2604
5379,2401
3831,4427
